Numero,Cliente,Saldo
87202,33729,63498
87203,90196,52077
87204,38600,90605
87205,60471,56052
87206,72192,17343
87207,37936,47057
87208,6208,77182
87209,32055,77354
87210,59753,99224
87211,62169,72445
87212,78148,31268
87213,77507,87536
87214,64092,50280
87215,91693,36683
87216,67650,61366
87217,52102,70255
87218,10552,52084
87219,31133,42259
87220,22712,25223
87221,71540,92328
87222,6931,8845
87223,65114,37206
87224,23977,70734
87225,60140,77983
87226,54185,35108
87227,81363,26319
87228,37873,67716
87229,52711,41092
87230,15847,75517
87231,100259,68708
87232,23944,2532
87233,13934,4896
87234,98551,50928
87235,75886,38823
87236,59838,13127
87237,16973,79153
87238,18607,49852
87239,60973,30809
87240,69140,49468
87241,1236,48112
87242,27282,76
87243,1535,12977
87244,32355,2104
87245,92535,13287
87246,6132,41693
87247,16122,31371
87248,83645,50865
87249,98227,61783
87250,27997,43341
87251,82035,13701
87252,84112,91375
87253,35463,31292
87254,69008,34074
87255,31912,70855
87256,6445,57254
87257,84401,8317
87258,89058,17769
87259,54032,10838
87260,1609,19170
87261,65246,54023
87262,21736,20448
87263,54050,93545
87264,44651,72149
87265,21604,28454
87266,21802,8246
87267,97160,15816
87268,41243,98330
87269,11061,47763
87270,48381,10846
87271,32203,42416
87272,1335,20567
87273,31332,11633
87274,7603,9361
87275,47508,68849
87276,7942,76490
87277,31976,42956
87278,53732,11104
87279,42571,88940
87280,85093,99882
87281,30248,87399
87282,84998,59604
87283,65901,82474
87284,76898,32421
87285,55878,41074
87286,74194,45122
87287,69064,65760
87288,14722,52840
87289,86195,83919
87290,16952,87839
87291,95775,50879
87292,50077,6526
87293,83525,87023
87294,66518,74206
87295,2366,17912
87296,84770,65942
87297,3555,80506
87298,13658,44120
87299,18998,74301
87300,10377,37991
87301,29887,73834
87302,85139,58544
87303,67116,75805
87304,28687,2153
87305,18461,67727
87306,60745,7572
87307,48574,93497
87308,20001,24712
87309,71297,54674
87310,35714,55741
87311,333,12513
87312,73062,95050
87313,95837,59837
87314,89548,3679
87315,72386,31570
87316,81252,46426
87317,73286,25819
87318,78200,7352
87319,27465,41313
87320,43467,56572
87321,383,26865
87322,34832,53200
87323,89224,46957
87324,84083,54350
87325,35840,30626
87326,816,37327
87327,69959,49031
87328,73757,67700
87329,47922,48894
87330,70276,73691
87331,24334,943
87332,63378,20454
87333,74655,10747
87334,21000,23983
87335,56712,8551
87336,38535,86487
87337,30840,85671
87338,5157,63861
87339,44373,97432
87340,33401,82537
87341,70084,21376
87342,19616,37370
87343,70551,95849
87344,83566,56152
87345,11783,35830
87346,73011,36685
87347,59687,8371
87348,1190,72215
87349,89905,47954
87350,3169,69936
87351,27800,54297
87352,10141,29449
87353,65394,64787
87354,14247,42275
87355,28317,92707
87356,48475,45481
87357,81461,65105
87358,76748,82749
87359,15415,4475
87360,60532,55041
87361,29362,47549
87362,8435,87621
87363,53061,66631
87364,29156,85324
87365,7950,15254
87366,6202,39233
87367,12555,2546
87368,9728,73322
87369,59476,98002
87370,4126,87837
87371,87363,82433
87372,71677,63516
87373,48046,65962
87374,62800,33167
87375,19448,9683
87376,19025,14776
87377,44928,97219
87378,81725,64871
87379,75078,94894
87380,85732,90727
87381,13385,87102
87382,62888,55316
87383,64592,4587
87384,45601,32462
87385,33149,70662
87386,40220,2666
87387,90085,67824
87388,69848,31168
87389,5324,42126
87390,75777,51349
87391,21890,89452
87392,72792,14874
87393,3515,6995
87394,87847,95437
87395,1568,92186
87396,12701,66878
87397,81840,73714
87398,23651,7939
87399,94771,29266
87400,15254,37590
87401,41952,60224
87402,47159,77759
87403,3806,65384
87404,64323,56567
87405,81363,35724
87406,76593,43368
87407,69019,5699
87408,55095,52249
87409,38522,76479
87410,47121,26301
87411,87790,61151
87412,11789,48738
87413,58775,95079
87414,87636,96329
87415,83744,65850
87416,62232,290
87417,88629,45128
87418,8912,13046
87419,93369,70504
87420,63657,46031
87421,9185,64115
87422,61070,5592
87423,50604,50356
87424,48608,47420
87425,94142,7991
87426,95786,91314
87427,34318,17160
87428,4327,15591
87429,87761,49519
87430,38074,11137
87431,36712,83896
87432,82432,22525
87433,44812,70929
87434,44158,89196
87435,26698,1785
87436,55639,24075
87437,11719,93428
87438,2532,21887
87439,91993,71475
87440,98164,16617
87441,17344,99283
87442,89521,40811
87443,101478,5491
87444,13220,6421
87445,32956,86311
87446,92675,53060
87447,40489,59333
87448,4954,53055
87449,21693,52973
87450,35062,7055
87451,52365,50524
87452,38554,10971
87453,50289,93657
87454,99032,98895
87455,99415,77454
87456,19264,73952
87457,61415,82862
87458,78117,94399
87459,84795,47787
87460,97636,441
87461,68109,37598
87462,70843,71552
87463,23195,88251
87464,34817,6723
87465,2768,7578
87466,54812,93462
87467,36880,90634
87468,66897,11748
87469,81038,59512
87470,87167,403
87471,56286,81508
87472,41007,32702
87473,82383,30932
87474,5509,57108
87475,81112,6819
87476,31723,19359
87477,75642,25463
87478,32097,44014
87479,85369,82321
87480,17416,71337
87481,72245,13184
87482,69387,53918
87483,14324,90659
87484,10236,97945
87485,86315,68027
87486,75435,81181
87487,49096,2016
87488,66761,36578
87489,32793,64166
87490,49303,60668
87491,12292,25992
87492,3973,17283
87493,19559,12502
87494,12378,55431
87495,48325,84788
87496,934,30639
87497,3043,28457
87498,34839,7149
87499,31065,79618
87500,52217,35675
87501,8821,11193
87502,41210,61950
87503,78101,64837
87504,100865,1518
87505,63574,64940
87506,50780,9555
87507,26741,7392
87508,10664,58173
87509,85600,45576
87510,95572,33341
87511,92396,21063
87512,86928,74311
87513,9947,79082
87514,65307,8782
87515,67617,81075
87516,26429,98117
87517,60669,94526
87518,32504,87914
87519,34787,81784
87520,23256,3220
87521,39827,46903
87522,42776,7839
87523,16053,55910
87524,7712,89913
87525,40939,98558
87526,62882,44781
87527,70601,54643
87528,27772,75561
87529,13420,4644
87530,30176,84744
87531,19456,26606
87532,64115,88561
87533,21317,62249
87534,74628,33463
87535,5009,52282
87536,78627,39858
87537,79890,78943
87538,34287,45888
87539,75667,24990
87540,35433,43153
87541,68044,41723
87542,53314,92366
87543,78551,86107
87544,14570,54298
87545,11892,20921
87546,98506,44230
87547,57347,66122
87548,46656,82708
87549,83072,14980
87550,11595,34269
87551,98694,64656
87552,24173,75784
87553,40879,71107
87554,20644,54800
87555,63701,33799
87556,15303,68672
87557,95172,23359
87558,80426,80229
87559,94561,77397
87560,12047,79366
87561,9905,71144
87562,5999,52519
87563,61816,78018
87564,63118,19189
87565,74170,53796
87566,91613,75075
87567,17467,6845
87568,61380,21033
87569,39741,71832
87570,101559,83549
87571,69965,98434
87572,87213,55215
87573,79412,48692
87574,38775,69429
87575,24848,54404
87576,20887,13404
87577,60654,15356
87578,18423,37667
87579,41197,32192
87580,14885,27933
87581,95594,6507
87582,91894,73058
87583,37549,70350
87584,53157,53001
87585,13700,79112
87586,76741,13626
87587,87105,27109
87588,29733,66284
87589,38006,51541
87590,39132,87021
87591,72809,58146
87592,13229,59229
87593,60801,85393
87594,30282,54501
87595,22343,1926
87596,28931,89493
87597,52101,36433
87598,77532,41540
87599,77411,43104
87600,30097,13558
87601,86892,37128
87602,37370,2648
87603,88285,54419
87604,84964,41634
87605,49215,72219
87606,99819,62578
87607,42177,15656
87608,11049,45629
87609,73872,17670
87610,21225,41214
87611,7207,5288
87612,38276,69030
87613,15520,59597
87614,53677,50535
87615,90079,92443
87616,36425,5102
87617,20928,79459
87618,95363,738
87619,40144,99640
87620,76063,23591
87621,19134,17838
87622,8035,13320
87623,66094,90464
87624,93276,25218
87625,13502,9231
87626,71778,29891
87627,58407,10732
87628,76725,97656
87629,7950,38964
87630,81202,45663
87631,48531,58226
87632,28906,95065
87633,82302,96886
87634,12799,13216
87635,55916,90122
87636,70660,66659
87637,23352,19560
87638,42008,73245
87639,28577,64573
87640,57303,94956
87641,96526,23221
87642,11008,71691
87643,30715,56971
87644,40010,61551
87645,73283,34722
87646,72934,43547
87647,13751,49501
87648,66822,66893
87649,6965,30482
87650,19949,94421
87651,88668,68525
87652,15010,8600
87653,84608,39877
87654,34857,41130
87655,4026,97069
87656,97966,53886
87657,91416,57764
87658,35515,73969
87659,85373,36154
87660,89704,9364
87661,65959,20128
87662,89557,33765
87663,26359,74990
87664,18123,23425
87665,52295,74864
87666,21842,83413
87667,2234,17958
87668,55791,29129
87669,56913,77949
87670,88257,73151
87671,26328,22557
87672,25193,59282
87673,58582,41852
87674,53476,37486
87675,85857,79880
87676,53603,30593
87677,5521,11338
87678,42757,82906
87679,37624,9038
87680,62564,82976
87681,97339,41867
87682,47924,78315
87683,41556,85984
87684,11658,80685
87685,42115,22812
87686,63308,87411
87687,7812,71485
87688,83781,91239
87689,32775,55379
87690,47929,76802
87691,91049,86531
87692,82042,38630
87693,85684,26226
87694,53764,40068
87695,3825,53234
87696,35913,58244
87697,29007,99881
87698,5917,95547
87699,98261,23628
87700,49753,47048
87701,29886,54427
87702,703,34377
87703,13755,7757
87704,78160,61819
87705,101157,57511
87706,93085,89234
87707,101455,33004
87708,15700,15751
87709,7148,73514
87710,17097,62615
87711,75180,60286
87712,9624,54513
87713,34757,5339
87714,37556,91638
87715,6123,79933
87716,2658,19046
87717,67881,53518
87718,53741,39783
87719,66389,76156
87720,22136,1828
87721,17273,43467
87722,101473,9063
87723,54110,49791
87724,29317,48215
87725,30302,68176
87726,59036,13073
87727,12819,15246
87728,28105,12133
87729,25906,89174
87730,21415,67635
87731,101075,74832
87732,50249,69643
87733,11169,15365
87734,30977,65131
87735,91785,75772
87736,14835,97195
87737,77937,47513
87738,73392,68404
87739,13632,15540
87740,29844,79782
87741,18085,64600
87742,52574,3858
87743,49051,5883
87744,46788,38113
87745,64541,56732
87746,19059,74633
87747,65243,93854
87748,31656,21123
87749,9525,26504
87750,12639,59953
87751,43553,487
87752,98679,76842
87753,45088,83414
87754,101635,86142
87755,33325,48481
87756,76657,96336
87757,69937,29237
87758,74792,81597
87759,60375,65491
87760,87853,25137
87761,100740,49255
87762,94920,60800
87763,70772,8109
87764,57878,18347
87765,17266,76814
87766,60896,27704
87767,1083,1980
87768,83384,70606
87769,79014,22507
87770,83103,35814
87771,1522,42073
87772,98482,67976
87773,47110,7025
87774,2793,40219
87775,17438,60195
87776,37637,5615
87777,13990,11045
87778,36537,4598
87779,82665,65254
87780,39147,1929
87781,37631,4863
87782,1944,14142
87783,20411,46446
87784,66181,633
87785,3533,56570
87786,55944,96940
87787,81956,30205
87788,40196,50739
87789,62696,37181
87790,21638,4041
87791,79523,80720
87792,81913,98901
87793,54919,73792
87794,22260,46065
87795,37025,16591
87796,59080,21059
87797,8850,70366
87798,14370,28887
87799,12645,76979
87800,16135,75136
87801,42909,16035
87802,21009,64270
87803,67455,76075
87804,93674,88954
87805,78416,43703
87806,75699,98849
87807,17411,41823
87808,32550,7088
87809,70775,18116
87810,23418,86553
87811,76781,22634
87812,46670,96293
87813,5325,58440
87814,33871,52973
87815,65443,87838
87816,81061,62102
87817,90416,35033
87818,70332,31173
87819,7915,85762
87820,4632,9255
87821,98478,1450
87822,29646,56257
87823,79328,62371
87824,77630,95292
87825,62706,543
87826,69900,63275
87827,21437,6345
87828,2031,3450
87829,49817,27026
87830,78543,72459
87831,47942,22342
87832,57689,1421
87833,15970,12943
87834,90759,22321
87835,3844,51092
87836,37466,25809
87837,68367,80643
87838,999,52477
87839,38615,95660
87840,63804,99847
87841,70503,68890
87842,43376,83200
87843,84144,67102
87844,23344,24914
87845,57078,51041
87846,21865,24468
87847,73325,60459
87848,50600,48893
87849,89428,15448
87850,71629,77884
87851,95020,66174
87852,52941,57186
87853,48894,78944
87854,4437,2424
87855,38482,54985
87856,4800,96566
87857,32764,62143
87858,26843,80572
87859,20681,33084
87860,3288,2331
87861,97193,76431
87862,3947,33081
87863,90260,67450
87864,65178,62066
87865,97373,60221
87866,28685,5195
87867,56721,46511
87868,8812,7839
87869,86523,98085
87870,9454,15042
87871,21556,86848
87872,56274,93609
87873,57268,88492
87874,53099,98713
87875,215,47783
87876,84088,97883
87877,13905,69047
87878,91299,43363
87879,22575,41086
87880,91615,39179
87881,14210,94673
87882,24921,8433
87883,32601,42781
87884,79471,4851
87885,49343,99970
87886,32775,72631
87887,13781,78378
87888,49014,93709
87889,79477,35781
87890,71285,94376
87891,982,69844
87892,65881,31289
87893,6053,21875
87894,19382,1711
87895,53744,94250
87896,92541,53341
87897,12441,24229
87898,101126,58501
87899,22964,41873
87900,73093,27909
87901,11786,38678
87902,19319,36926
87903,7002,5656
87904,50499,50080
87905,83820,21248
87906,26917,50804
87907,30026,58206
87908,1076,22016
87909,98466,82060
87910,23798,29883
87911,28883,98837
87912,25611,45204
87913,53295,87537
87914,74192,41867
87915,25194,27112
87916,64387,10874
87917,37240,97759
87918,23935,88361
87919,53273,6366
87920,31652,47369
87921,7409,73481
87922,8650,86776
87923,71059,4621
87924,183,17593
87925,60296,812
87926,25596,8081
87927,33507,12242
87928,61878,29620
87929,28559,18107
87930,78056,66851
87931,66473,27003
87932,73618,30074
87933,75703,7163
87934,26939,81824
87935,63816,11689
87936,73949,60335
87937,55760,4322
87938,88521,20904
87939,39439,17452
87940,64730,75573
87941,75345,88510
87942,86931,4305
87943,30694,26441
87944,20942,82015
87945,72201,57589
87946,23298,57777
87947,78175,87127
87948,80585,66693
87949,2139,140
87950,13257,72818
87951,45334,56096
87952,34961,45576
87953,53240,79350
87954,38917,90009
87955,77400,91650
87956,10010,60068
87957,27720,12260
87958,41031,31684
87959,14514,25523
87960,33118,52817
87961,42234,52245
87962,84432,55229
87963,70666,46535
87964,71693,67074
87965,2003,37417
87966,100908,2475
87967,74485,70460
87968,91334,84312
87969,34075,96570
87970,15304,33846
87971,23280,50131
87972,85199,24858
87973,62197,42279
87974,66642,50373
87975,89992,75740
87976,37813,53452
87977,81770,90468
87978,19203,11862
87979,99836,65323
87980,28357,35382
87981,20745,78610
87982,75985,93462
87983,94032,55651
87984,36315,97898
87985,31433,56193
87986,93902,45248
87987,82015,2143
87988,7740,22604
87989,150,39872
87990,22063,117
87991,55499,40196
87992,41532,42539
87993,62507,53652
87994,54698,1260
87995,11921,68193
87996,52046,27882
87997,71981,75661
87998,9960,32761
87999,25686,17131
88000,50990,61252
88001,89537,53480
88002,12447,9937
88003,27589,40004
88004,41562,88705
88005,28491,49419
88006,84481,18147
88007,88869,64125
88008,50867,35521
88009,27377,96763
88010,28856,48292
88011,75100,60521
88012,100701,54498
88013,70238,8353
88014,55425,6222
88015,91057,26770
88016,98247,15403
88017,84525,42635
88018,23087,42960
88019,100349,66649
88020,8395,4309
88021,64299,31997
88022,58179,13457
88023,16691,32311
88024,96158,23844
88025,58626,65038
88026,22537,16752
88027,91964,77489
88028,61223,53695
88029,82608,60423
88030,929,82634
88031,15992,19230
88032,95074,99379
88033,22189,55688
88034,90638,33485
88035,13438,2184
88036,38548,20692
88037,46619,30330
88038,2105,15889
88039,29695,96395
88040,57619,3992
88041,32232,88692
88042,9287,36319
88043,73206,44814
88044,45257,88598
88045,15066,94590
88046,30779,52516
88047,41398,53917
88048,97933,10833
88049,87949,18559
88050,56758,98318
88051,73732,34071
88052,67673,69906
88053,93360,87608
88054,61149,8524
88055,67073,79616
88056,66707,24515
88057,86731,66875
88058,22263,82188
88059,75613,96525
88060,94140,45305
88061,26528,11355
88062,63246,44992
88063,4842,18165
88064,57110,73756
88065,66004,58391
88066,88976,7792
88067,17456,1412
88068,30168,42031
88069,75311,15541
88070,12164,48401
88071,63767,95677
88072,17630,34472
88073,48113,80627
88074,28610,750
88075,63805,62758
88076,30009,8568
88077,45555,53217
88078,18961,33025
88079,8803,87818
88080,2305,60548
88081,2878,95499
88082,30335,89400
88083,56292,34479
88084,60832,11817
88085,32846,64383
88086,86160,423
88087,10294,46372
88088,82976,15352
88089,30808,92524
88090,11726,42611
88091,29553,3839
88092,74098,81560
88093,1424,80484
88094,80803,7296
88095,97193,50662
88096,15991,65424
88097,52140,37703
88098,27222,2782
88099,32408,87330
88100,98252,76181
88101,64937,63602
88102,81070,7245
88103,98433,85578
88104,43059,44092
88105,55663,94683
88106,29448,36618
88107,9857,64168
88108,89612,41856
88109,64846,97116
88110,2709,8957
88111,98959,7336
88112,86273,46667
88113,27918,29509
88114,67992,36702
88115,96760,45419
88116,60851,49837
88117,81694,68284
88118,66459,18605
88119,57956,14223
88120,56246,3897
88121,83022,55086
88122,53208,622
88123,65957,60272
88124,91997,99259
88125,44628,78128
88126,22800,95405
88127,83202,41235
88128,58971,99189
88129,11388,32914
88130,32727,47731
88131,96694,46310
88132,70143,50765
88133,15504,34686
88134,9256,89920
88135,48807,72230
88136,92061,96940
88137,25150,34987
88138,38112,32971
88139,101162,29965
88140,76322,10044
88141,80103,28798
88142,31482,34072
88143,55639,76636
88144,91445,53095
88145,87301,27500
88146,40471,91516
88147,99374,45592
88148,29277,85182
88149,70329,1095
88150,61444,60624
88151,99580,30829
88152,36584,20439
88153,44524,53549
88154,18200,84734
88155,41345,38243
88156,96053,68133
88157,58664,87739
88158,14621,48095
88159,53924,88534
88160,10292,39408
88161,80526,31920
88162,97138,91563
88163,91953,5148
88164,68987,65089
88165,77635,3737
88166,42981,16330
88167,50472,55567
88168,80023,70019
88169,58001,92464
88170,52811,61697
88171,74292,94683
88172,49556,41342
88173,79220,90936
88174,53452,62699
88175,91481,98654
